,Contract Name,Last Day Traded,Strike,Last Price,Bid,Ask,Change,Percent Change,Volume,Open Interest,Implied Volatility,Price of Underlying,Date,Maturity Date,Option Type
547,AAPL180817C00145000,2018-04-24 2:46PM EDT,145.00,21.35,0.00,0.00,0.00,-,5,0,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
548,AAPL180817C00150000,2018-04-26 3:34PM EDT,150.00,18.15,0.00,0.00,0.00,-,7,656,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
549,AAPL180817C00155000,2018-04-26 2:05PM EDT,155.00,14.75,0.00,0.00,0.00,-,28,291,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
550,AAPL180817C00160000,2018-04-26 2:28PM EDT,160.00,11.40,0.00,0.00,0.00,-,27,726,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
551,AAPL180817C00165000,2018-04-26 3:54PM EDT,165.00,8.87,0.00,0.00,0.00,-,147,"1,115",0.20%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
552,AAPL180817C00170000,2018-04-26 3:55PM EDT,170.00,6.60,0.00,0.00,0.00,-,316,"3,686",1.56%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
553,AAPL180817C00175000,2018-04-26 3:59PM EDT,175.00,4.75,0.00,0.00,0.00,-,394,"2,854",3.13%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
554,AAPL180817C00180000,2018-04-26 3:48PM EDT,180.00,3.27,0.00,0.00,0.00,-,239,"4,361",3.13%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
555,AAPL180817C00185000,2018-04-26 3:00PM EDT,185.00,2.24,0.00,0.00,0.00,-,70,"3,315",6.25%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
556,AAPL180817C00190000,2018-04-26 3:08PM EDT,190.00,1.45,0.00,0.00,0.00,-,122,"2,995",6.25%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
557,AAPL180817C00195000,2018-04-26 3:22PM EDT,195.00,0.94,0.00,0.00,0.00,-,38,"2,565",6.25%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
558,AAPL180817C00200000,2018-04-26 3:52PM EDT,200.00,0.60,0.00,0.00,0.00,-,31,"5,128",6.25%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
559,AAPL180817C00210000,2018-04-26 12:18PM EDT,210.00,0.27,0.00,0.00,0.00,-,10,"1,432",12.50%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
560,AAPL180817C00220000,2018-04-23 12:50PM EDT,220.00,0.20,0.00,0.00,0.00,-,12,0,12.50%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
561,AAPL180817C00230000,2018-04-24 1:00PM EDT,230.00,0.09,0.00,0.00,0.00,-,3,0,12.50%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
562,AAPL180817C00240000,2018-04-12 3:13PM EDT,240.00,0.10,0.06,0.14,0.00,-,30,127,30.27%,164.22,"Apr 26, 2018","Aug 17, 2018",Call
563,AAPL180817P00100000,2018-04-24 3:51PM EDT,100.00,0.16,0.00,0.00,0.00,-,316,588,25.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
564,AAPL180817P00105000,2018-04-10 11:09AM EDT,105.00,0.18,0.09,0.19,0.00,-,1,71,38.57%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
565,AAPL180817P00110000,2018-04-23 2:49PM EDT,110.00,0.25,0.00,0.00,0.00,-,5,593,12.50%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
566,AAPL180817P00115000,2018-04-23 10:39AM EDT,115.00,0.38,0.00,0.00,0.00,-,20,168,12.50%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
567,AAPL180817P00120000,2018-04-26 12:07PM EDT,120.00,0.50,0.00,0.00,0.00,-,2,458,12.50%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
568,AAPL180817P00125000,2018-04-25 3:26PM EDT,125.00,0.76,0.00,0.00,0.00,-,8,439,12.50%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
569,AAPL180817P00130000,2018-04-26 2:29PM EDT,130.00,1.07,0.00,0.00,0.00,-,17,584,6.25%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
570,AAPL180817P00135000,2018-04-24 2:20PM EDT,135.00,1.88,0.00,0.00,0.00,-,53,335,6.25%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
571,AAPL180817P00140000,2018-04-26 3:52PM EDT,140.00,2.04,0.00,0.00,0.00,-,20,"1,124",6.25%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
572,AAPL180817P00145000,2018-04-26 2:05PM EDT,145.00,2.99,0.00,0.00,0.00,-,247,"1,739",6.25%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
573,AAPL180817P00150000,2018-04-26 3:11PM EDT,150.00,4.15,0.00,0.00,0.00,-,63,"2,569",3.13%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
574,AAPL180817P00155000,2018-04-26 3:22PM EDT,155.00,5.60,0.00,0.00,0.00,-,275,"2,244",3.13%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
575,AAPL180817P00160000,2018-04-26 2:19PM EDT,160.00,7.80,0.00,0.00,0.00,-,76,"1,583",1.56%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
576,AAPL180817P00165000,2018-04-24 3:54PM EDT,165.00,10.79,0.00,0.00,0.00,-,106,0,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
577,AAPL180817P00170000,2018-04-26 3:11PM EDT,170.00,12.60,0.00,0.00,0.00,-,154,"1,508",0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
578,AAPL180817P00175000,2018-04-26 12:07PM EDT,175.00,15.85,0.00,0.00,0.00,-,11,"1,951",0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
579,AAPL180817P00180000,2018-04-26 3:32PM EDT,180.00,19.35,0.00,0.00,0.00,-,1,827,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
580,AAPL180817P00185000,2018-04-24 3:08PM EDT,185.00,24.50,0.00,0.00,0.00,-,4,448,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
581,AAPL180817P00190000,2018-04-23 12:06PM EDT,190.00,25.40,0.00,0.00,0.00,-,4,207,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
582,AAPL180817P00195000,2018-04-24 2:05PM EDT,195.00,34.38,0.00,0.00,0.00,-,2,0,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
583,AAPL180817P00200000,2018-04-26 12:14PM EDT,200.00,37.05,0.00,0.00,0.00,-,1,75,0.00%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
584,AAPL180817P00210000,2018-04-19 9:34AM EDT,210.00,35.43,43.00,46.95,0.00,-,10,4,31.46%,164.22,"Apr 26, 2018","Aug 17, 2018",Put
585,AAPL180921C00075000,2018-02-02 4:17PM EDT,75.00,86.80,85.05,86.85,-17.71,-16.95%,1,1,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
586,AAPL180921C00080000,2018-02-23 10:30AM EDT,80.00,93.15,83.35,87.55,0.00,-,1,26,71.24%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
587,AAPL180921C00090000,2018-02-08 4:44PM EDT,90.00,68.40,73.75,77.85,0.00,-,10,27,64.62%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
588,AAPL180921C00095000,2018-04-23 11:08AM EDT,95.00,72.70,0.00,0.00,0.00,-,1,30,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
589,AAPL180921C00100000,2018-04-24 2:53PM EDT,100.00,63.03,0.00,0.00,0.00,-,13,683,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
590,AAPL180921C00105000,2018-04-18 1:33PM EDT,105.00,73.30,59.10,63.15,0.00,-,2,160,53.06%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
591,AAPL180921C00110000,2018-03-20 3:50PM EDT,110.00,66.00,54.30,58.40,0.00,-,1,133,50.12%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
592,AAPL180921C00115000,2018-04-18 1:49PM EDT,115.00,63.50,49.50,53.35,0.00,-,4,31,56.37%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
593,AAPL180921C00120000,2018-04-25 2:38PM EDT,120.00,45.45,0.00,0.00,0.00,-,16,916,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
594,AAPL180921C00125000,2018-04-25 12:47PM EDT,125.00,41.10,0.00,0.00,0.00,-,2,770,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
595,AAPL180921C00130000,2018-04-26 2:07PM EDT,130.00,34.35,0.00,0.00,0.00,-,22,548,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
596,AAPL180921C00135000,2018-04-20 3:58PM EDT,135.00,33.21,32.85,33.85,-11.69,-26.04%,38,"1,286",39.42%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
597,AAPL180921C00140000,2018-04-25 3:32PM EDT,140.00,27.50,0.00,0.00,0.00,-,14,"2,085",0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
598,AAPL180921C00145000,2018-04-26 12:12PM EDT,145.00,22.78,0.00,0.00,0.00,-,2,"1,754",0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
599,AAPL180921C00150000,2018-04-26 3:47PM EDT,150.00,19.12,0.00,0.00,0.00,-,69,"2,314",0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
600,AAPL180921C00155000,2018-04-26 2:17PM EDT,155.00,15.35,0.00,0.00,0.00,-,4,"2,071",0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
601,AAPL180921C00160000,2018-04-26 3:41PM EDT,160.00,12.55,0.00,0.00,0.00,-,42,"2,997",0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
602,AAPL180921C00165000,2018-04-26 3:41PM EDT,165.00,9.83,0.00,0.00,0.00,-,108,"7,402",0.20%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
603,AAPL180921C00170000,2018-04-26 3:48PM EDT,170.00,7.58,0.00,0.00,0.00,-,292,"18,373",1.56%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
604,AAPL180921C00175000,2018-04-26 3:53PM EDT,175.00,5.75,0.00,0.00,0.00,-,412,"9,048",3.13%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
605,AAPL180921C00180000,2018-04-26 3:58PM EDT,180.00,4.25,0.00,0.00,0.00,-,290,"12,970",3.13%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
606,AAPL180921C00185000,2018-04-26 3:53PM EDT,185.00,3.10,0.00,0.00,0.00,-,271,"7,973",3.13%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
607,AAPL180921C00190000,2018-04-26 3:22PM EDT,190.00,2.11,0.00,0.00,0.00,-,86,"10,853",6.25%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
608,AAPL180921C00195000,2018-04-26 3:31PM EDT,195.00,1.45,0.00,0.00,0.00,-,64,"7,854",6.25%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
609,AAPL180921C00200000,2018-04-26 3:22PM EDT,200.00,1.00,0.00,0.00,0.00,-,92,"44,619",6.25%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
610,AAPL180921C00205000,2018-04-25 3:42PM EDT,205.00,0.79,0.00,0.00,0.00,-,3,"4,384",6.25%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
611,AAPL180921C00210000,2018-04-26 2:24PM EDT,210.00,0.47,0.00,0.00,0.00,-,16,"6,090",6.25%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
612,AAPL180921C00215000,2018-04-26 12:04PM EDT,215.00,0.35,0.00,0.00,0.00,-,4,"2,341",6.25%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
613,AAPL180921C00220000,2018-04-25 1:51PM EDT,220.00,0.30,0.00,0.00,0.00,-,6,"1,542",12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
614,AAPL180921C00225000,2018-04-24 3:27PM EDT,225.00,0.18,0.00,0.00,0.00,-,20,"1,683",12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
615,AAPL180921C00230000,2018-04-25 1:25PM EDT,230.00,0.15,0.00,0.00,0.00,-,3,771,12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
616,AAPL180921C00235000,2018-04-25 1:37PM EDT,235.00,0.18,0.00,0.00,0.00,-,6,433,12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
617,AAPL180921C00240000,2018-04-24 12:48PM EDT,240.00,0.14,0.00,0.00,0.00,-,15,843,12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
618,AAPL180921C00245000,2018-04-24 12:48PM EDT,245.00,0.13,0.00,0.00,0.00,-,5,353,12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
619,AAPL180921C00250000,2018-04-26 3:01PM EDT,250.00,0.06,0.00,0.00,0.00,-,255,"7,856",12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
620,AAPL180921C00260000,2018-04-26 3:52PM EDT,260.00,0.05,0.00,0.00,0.00,-,1,742,12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Call
621,AAPL180921P00075000,2018-04-20 10:32AM EDT,75.00,0.06,0.00,0.18,+0.05,+500.00%,1,"1,079",50.78%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
622,AAPL180921P00080000,2018-04-23 10:54AM EDT,80.00,0.06,0.02,0.00,0.00,-,20,346,25.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
623,AAPL180921P00085000,2018-03-07 2:27PM EDT,85.00,0.08,0.06,0.14,-0.07,-46.67%,1,555,45.70%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
624,AAPL180921P00090000,2018-04-23 9:41AM EDT,90.00,0.09,0.00,0.00,0.00,-,15,689,25.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
625,AAPL180921P00095000,2018-03-12 9:34AM EDT,95.00,0.05,0.07,0.18,0.00,-,10,"3,749",40.04%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
626,AAPL180921P00100000,2018-04-24 12:46PM EDT,100.00,0.21,0.00,0.00,0.00,-,10,"1,679",12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
627,AAPL180921P00105000,2018-04-24 12:46PM EDT,105.00,0.29,0.00,0.00,0.00,-,25,859,12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
628,AAPL180921P00110000,2018-04-24 12:46PM EDT,110.00,0.43,0.38,0.50,+0.14,+48.28%,20,683,36.04%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
629,AAPL180921P00115000,2018-04-26 3:56PM EDT,115.00,0.50,0.00,0.00,0.00,-,39,"2,207",12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
630,AAPL180921P00120000,2018-04-26 2:31PM EDT,120.00,0.75,0.00,0.00,0.00,-,4,"4,933",12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
631,AAPL180921P00125000,2018-04-25 3:57PM EDT,125.00,1.13,0.00,0.00,0.00,-,14,"2,988",12.50%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
632,AAPL180921P00130000,2018-04-26 2:32PM EDT,130.00,1.48,0.00,0.00,0.00,-,221,"5,037",6.25%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
633,AAPL180921P00135000,2018-04-26 3:45PM EDT,135.00,1.93,0.00,0.00,0.00,-,8,"7,377",6.25%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
634,AAPL180921P00140000,2018-04-26 3:09PM EDT,140.00,2.71,0.00,0.00,0.00,-,5,"6,075",6.25%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
635,AAPL180921P00145000,2018-04-26 12:07PM EDT,145.00,3.70,0.00,0.00,0.00,-,1,"6,012",3.13%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
636,AAPL180921P00150000,2018-04-26 3:52PM EDT,150.00,4.90,0.00,0.00,0.00,-,76,"10,417",3.13%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
637,AAPL180921P00155000,2018-04-26 3:36PM EDT,155.00,6.55,0.00,0.00,0.00,-,7,"7,498",1.56%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
638,AAPL180921P00160000,2018-04-26 3:42PM EDT,160.00,8.40,0.00,0.00,0.00,-,127,"10,058",0.78%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
639,AAPL180921P00165000,2018-04-26 3:30PM EDT,165.00,10.80,0.00,0.00,0.00,-,17,"7,515",0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
640,AAPL180921P00170000,2018-04-25 3:19PM EDT,170.00,13.30,0.00,0.00,0.00,-,103,"7,992",0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
641,AAPL180921P00175000,2018-04-26 3:48PM EDT,175.00,16.49,0.00,0.00,0.00,-,23,"3,342",0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
642,AAPL180921P00180000,2018-04-26 11:30AM EDT,180.00,19.15,0.00,0.00,0.00,-,16,"3,897",0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
643,AAPL180921P00185000,2018-04-20 2:52PM EDT,185.00,23.15,22.90,23.20,+9.10,+64.77%,23,974,21.17%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
644,AAPL180921P00190000,2018-04-20 2:07PM EDT,190.00,26.70,26.80,27.20,+6.38,+31.40%,8,974,20.08%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
645,AAPL180921P00195000,2018-04-19 12:03PM EDT,195.00,24.57,31.00,31.55,0.00,-,1,"1,297",19.12%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
646,AAPL180921P00200000,2018-04-24 9:30AM EDT,200.00,35.55,0.00,0.00,0.00,-,10,480,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
647,AAPL180921P00205000,2018-02-16 1:00PM EDT,205.00,33.07,33.50,35.20,-10.36,-23.85%,1,101,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
648,AAPL180921P00210000,2018-03-21 2:30PM EDT,210.00,38.20,43.40,47.50,0.00,-,30,40,30.36%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
649,AAPL180921P00215000,2018-03-20 1:03PM EDT,215.00,40.00,48.15,52.20,0.00,-,20,94,30.81%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
650,AAPL180921P00220000,2018-03-09 10:58AM EDT,220.00,42.77,40.05,41.75,+2.34,+5.79%,5,69,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
651,AAPL180921P00225000,2018-02-03 12:52AM EDT,225.00,57.90,64.80,65.65,0.00,-,5,5,49.02%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
652,AAPL180921P00230000,2018-02-21 3:06PM EDT,230.00,56.20,53.65,55.65,0.00,-,1,11,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
653,AAPL180921P00235000,2018-02-06 1:13PM EDT,235.00,75.69,75.70,79.80,0.00,-,10,42,60.10%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
654,AAPL180921P00240000,2018-02-06 10:27AM EDT,240.00,80.99,81.85,84.35,0.00,-,40,40,63.23%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
655,AAPL180921P00245000,2018-03-14 3:29PM EDT,245.00,66.70,65.05,67.35,0.00,-,40,78,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
656,AAPL180921P00250000,2018-03-14 3:29PM EDT,250.00,71.70,69.95,72.40,0.00,-,80,160,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
657,AAPL180921P00260000,2018-03-14 3:29PM EDT,260.00,81.70,79.95,82.70,0.00,-,50,50,0.00%,164.22,"Apr 26, 2018","Sep 21, 2018",Put
658,AAPL181019C00002500,2018-03-28 9:24AM EDT,2.50,166.00,161.85,166.00,0.00,-,7,7,670.31%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
659,AAPL181019C00100000,2018-04-24 9:31AM EDT,100.00,66.21,0.00,0.00,0.00,-,2,0,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
660,AAPL181019C00110000,2018-04-20 11:49PM EDT,110.00,57.41,55.80,58.40,0.00,-,1,0,50.16%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
661,AAPL181019C00120000,2018-04-27 6:57AM EDT,120.00,46.00,0.00,0.00,0.00,-,4,4,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
662,AAPL181019C00125000,2018-04-23 9:41AM EDT,125.00,42.83,0.00,0.00,0.00,-,12,0,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
663,AAPL181019C00130000,2018-04-24 10:20AM EDT,130.00,36.33,0.00,0.00,0.00,-,1,16,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
664,AAPL181019C00135000,2018-04-26 11:28AM EDT,135.00,32.85,0.00,0.00,0.00,-,1,42,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
665,AAPL181019C00140000,2018-04-26 11:30AM EDT,140.00,28.50,0.00,0.00,0.00,-,1,69,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
666,AAPL181019C00145000,2018-04-24 9:55AM EDT,145.00,24.45,0.00,0.00,0.00,-,20,0,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
667,AAPL181019C00150000,2018-04-24 3:55PM EDT,150.00,19.52,0.00,0.00,0.00,-,123,171,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
668,AAPL181019C00155000,2018-04-25 1:24PM EDT,155.00,17.29,0.00,0.00,0.00,-,51,490,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
669,AAPL181019C00160000,2018-04-26 2:20PM EDT,160.00,13.30,0.00,0.00,0.00,-,2,328,0.00%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
670,AAPL181019C00165000,2018-04-26 3:28PM EDT,165.00,10.75,0.00,0.00,0.00,-,26,623,0.20%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
671,AAPL181019C00170000,2018-04-26 3:40PM EDT,170.00,8.40,0.00,0.00,0.00,-,100,910,1.56%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
672,AAPL181019C00175000,2018-04-26 3:55PM EDT,175.00,6.65,0.00,0.00,0.00,-,89,"1,137",1.56%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
673,AAPL181019C00180000,2018-04-26 3:58PM EDT,180.00,4.96,0.00,0.00,0.00,-,292,"2,247",3.13%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
674,AAPL181019C00185000,2018-04-26 3:57PM EDT,185.00,3.70,0.00,0.00,0.00,-,23,"1,186",3.13%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
675,AAPL181019C00190000,2018-04-26 3:46PM EDT,190.00,2.66,0.00,0.00,0.00,-,400,"1,969",6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
676,AAPL181019C00195000,2018-04-26 2:18PM EDT,195.00,1.89,0.00,0.00,0.00,-,26,342,6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
677,AAPL181019C00200000,2018-04-26 3:57PM EDT,200.00,1.34,0.00,0.00,0.00,-,57,"1,999",6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
678,AAPL181019C00205000,2018-04-24 1:21PM EDT,205.00,1.00,0.00,0.00,0.00,-,8,0,6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
679,AAPL181019C00210000,2018-04-24 10:32AM EDT,210.00,0.81,0.00,0.00,0.00,-,6,"1,304",6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
680,AAPL181019C00215000,2018-04-26 2:18PM EDT,215.00,0.47,0.00,0.00,0.00,-,3,215,6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
681,AAPL181019C00220000,2018-04-24 3:40PM EDT,220.00,0.45,0.00,0.00,0.00,-,11,156,6.25%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
682,AAPL181019C00225000,2018-04-20 12:44PM EDT,225.00,0.34,0.33,0.49,-0.24,-41.38%,6,67,25.29%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
683,AAPL181019C00230000,2018-04-24 3:42PM EDT,230.00,0.22,0.00,0.00,0.00,-,2,10,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
684,AAPL181019C00235000,2018-04-16 10:26AM EDT,235.00,0.32,0.08,0.43,0.00,-,7,18,27.39%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
685,AAPL181019C00240000,2018-04-20 12:36PM EDT,240.00,0.15,0.10,0.30,-0.06,-28.57%,1,268,27.05%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
686,AAPL181019C00245000,2018-04-23 9:30AM EDT,245.00,0.11,0.00,0.00,0.00,-,1,22,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
687,AAPL181019C00250000,2018-03-28 9:30AM EDT,250.00,0.27,0.10,0.42,-0.20,-42.55%,1,2,31.01%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
688,AAPL181019C00255000,2018-04-20 2:29PM EDT,255.00,0.07,0.00,0.18,-0.03,-30.00%,1,9,28.42%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
689,AAPL181019C00260000,2018-04-11 11:13AM EDT,260.00,0.08,0.02,0.27,0.00,-,10,11,31.15%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
690,AAPL181019C00265000,2018-04-23 2:03PM EDT,265.00,0.06,0.00,0.00,0.00,-,2,82,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
691,AAPL181019C00270000,2018-04-23 3:00PM EDT,270.00,0.05,0.00,0.00,0.00,-,9,34,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
692,AAPL181019C00275000,2018-03-03 12:45AM EDT,275.00,0.26,0.01,0.25,0.00,-,1,1,33.89%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
693,AAPL181019C00290000,2018-03-03 12:45AM EDT,290.00,0.20,0.00,0.23,0.00,-,130,130,36.35%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
694,AAPL181019C00295000,2018-04-24 11:01AM EDT,295.00,0.02,0.00,0.00,0.00,-,2,0,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
695,AAPL181019C00300000,2018-03-23 11:48PM EDT,300.00,0.09,0.00,0.22,0.00,-,1,1,37.94%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
696,AAPL181019C00305000,2018-04-24 9:49AM EDT,305.00,0.02,0.00,0.00,0.00,-,30,31,12.50%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
697,AAPL181019C00320000,2018-04-20 11:49PM EDT,320.00,0.02,0.00,0.08,0.00,-,1,0,36.72%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
698,AAPL181019C00335000,2018-04-16 3:49PM EDT,335.00,0.01,0.00,0.07,0.00,-,1,1,38.28%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
699,AAPL181019C00340000,2018-03-28 9:25AM EDT,340.00,0.08,0.00,0.19,0.00,-,13,13,43.56%,164.22,"Apr 26, 2018","Oct 19, 2018",Call
700,AAPL181019P00002500,2018-04-06 11:57PM EDT,2.50,0.02,0.00,0.01,0.00,-,1,0,193.75%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
701,AAPL181019P00035000,2018-04-06 11:57PM EDT,35.00,0.07,0.00,0.02,0.00,-,20,20,71.88%,164.22,"Apr 26, 2018","Oct 19, 2018",Put
